COD_MARCA	MARCA	MODELO	VERSION	EDICION	PUERTAS	CARROCERIA	TRANSMISION	COMBUSTIBLE	AÑO
4	TOYOTA	CAMRY	2.2 LE AUTO	LE	4	SA	A	1	2000
4	TOYOTA	CAMRY	2.2 LE AUTO	LE	4	SA	A	1	2000
4	TOYOTA	CAMRY	2.4 LEI AT	LEI	4	SA	A	1	2006
4	TOYOTA	CAMRY	2.4 LEI AT	LEI	4	SA	A	1	2008
4	TOYOTA	CAMRY	2.4 LEI AUTO	LEI	4	SA	A	1	2008
4	TOYOTA	CAMRY	2.4 LEI AUTO	LEI	4	SA	A	1	2009
4	TOYOTA	CAMRY	2.4 LEI AUTO	LEI	4	SA	A	1	2009
4	TOYOTA	CAMRY	2.4 LEI AUTO	LEI	4	SA	A	1	2009
4	TOYOTA	CAMRY	2.4 LEI AUTO	LEI	4	SA	A	1	2009
4	TOYOTA	CAMRY	2.4 LEI AUTO	LEI	4	SA	A	1	2010
4	TOYOTA	CAMRY	2.4 LEI AUTO	LEI	4	SA	A	1	2010
4	TOYOTA	CAMRY	2.4 LEI AUTO	LEI	4	SA	A	1	2011
4	TOYOTA	CAMRY	2.4 LEI AUTO	LEI	4	SA	A	1	2012
4	TOYOTA	CAMRY	2.4 VVT-I	-	4	SA	A	1	2002
4	TOYOTA	CAMRY	2.4 VVT-I	-	4	SA	A	1	2002
4	TOYOTA	CAMRY	2.4 VVT-I	-	4	SA	A	1	2003
4	TOYOTA	CAMRY	2.4 VVT-I	-	4	SA	A	1	2003
4	TOYOTA	CAMRY	2.4 VVT-I	-	4	SA	A	1	2003
4	TOYOTA	CAMRY	2.4 VVT-I	-	4	SA	A	1	2003
4	TOYOTA	CAMRY	2.4 VVT-I	-	4	SA	A	1	2003
4	TOYOTA	CAMRY	2.4 VVT-I	-	4	SA	A	1	2004
4	TOYOTA	CAMRY	2.4 VVT-I	-	4	SA	A	1	2004
4	TOYOTA	CAMRY	2.4 VVT-I	-	4	SA	A	1	2004
4	TOYOTA	CAMRY	2.4 VVT-I	-	4	SA	A	1	2004
4	TOYOTA	CAMRY	2.4 VVT-I	-	4	SA	A	1	2004
4	TOYOTA	CAMRY	2.4 VVT-I	-	4	SA	A	1	2005
4	TOYOTA	CAMRY	2.4 VVT-I	-	4	SA	A	1	2005
4	TOYOTA	CAMRY	2.4 VVT-I	-	4	SA	A	1	2005
4	TOYOTA	CAMRY	2.4 VVT-I LHR	-	4	SA	A	1	2005
4	TOYOTA	CAMRY	2.4 VVT-I LHR	-	4	SA	A	1	2005
4	TOYOTA	CAMRY	2.4 XEI AT	XEI	4	SA	A	1	2006
4	TOYOTA	CAMRY	2.4 XEI AT	XEI	4	SA	A	1	2008
4	TOYOTA	CAMRY	2.4 XEI AUTO	XEI	4	SA	A	1	2008
4	TOYOTA	CAMRY	2.4 XEI AUTO	XEI	4	SA	A	1	2009
4	TOYOTA	CAMRY	2.4 XEI AUTO	XEI	4	SA	A	1	2009
4	TOYOTA	CAMRY	2.4 XEI AUTO	XEI	4	SA	A	1	2009
4	TOYOTA	CAMRY	2.4 XEI AUTO	XEI	4	SA	A	1	2009
4	TOYOTA	CAMRY	2.4 XEI AUTO	XEI	4	SA	A	1	2010
4	TOYOTA	CAMRY	2.4 XEI AUTO	XEI	4	SA	A	1	2010
4	TOYOTA	CAMRY	2.4 XEI AUTO	XEI	4	SA	A	1	2011
4	TOYOTA	CAMRY	2.4 XEI AUTO	XEI	4	SA	A	1	2012
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2013
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2014
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2014
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2014
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2014
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2014
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2015
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2015
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2015
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2016
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2016
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2016
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2016
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2016
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2017
4	TOYOTA	CAMRY	2.5 AUTO LE HYBRID	LE	4	SA	A	5	2017
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2012
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2013
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2013
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2013
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2013
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2013
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2014
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2014
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2014
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2014
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2014
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2015
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2015
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2015
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2016
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2016
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2016
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2016
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2016
4	TOYOTA	CAMRY	2.5 LEI AUTO	LEI	4	SA	A	1	2017
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2012
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2013
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2013
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2013
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2013
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2013
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2014
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2014
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2014
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2014
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2014
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2015
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2015
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2015
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2016
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2016
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2016
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2016
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2016
4	TOYOTA	CAMRY	2.5 XEI AUTO	XEI	4	SA	A	1	2017
4	TOYOTA	CAMRY	3.0 24V V6	-	4	SA	A	1	2002
4	TOYOTA	CAMRY	3.0 24V V6	-	4	SA	A	1	2003
4	TOYOTA	CAMRY	3.0 24V V6	-	4	SA	A	1	2004
4	TOYOTA	CAMRY	3.0 24V V6 LHR	-	4	SA	A	1	2005
4	TOYOTA	CAMRY	3.0 24V V6 LHR	-	4	SA	A	1	2005
4	TOYOTA	CAMRY	3.0 24V V6 LHR	-	4	SA	A	1	2005
4	TOYOTA	CAMRY	3.0 LE	LE	4	SA	A	1	2001
4	TOYOTA	CAMRY	3.0 LE	LE	4	SA	A	1	2001
4	TOYOTA	CAMRY	3.0 LE	LE	4	SA	A	1	2002
4	TOYOTA	CAMRY	3.0 LE AUTO	LE	4	SA	A	1	2000
4	TOYOTA	CAMRY	3.0 XLE AUTO	XLE	4	SA	A	1	1998
4	TOYOTA	CAMRY	3.0 XLE AUTO	XLE	4	SA	A	1	1999
4	TOYOTA	CAMRY	3.5 LEI AT	LEI	4	SA	A	1	2006
4	TOYOTA	CAMRY	3.5 LEI AT	LEI	4	SA	A	1	2008
4	TOYOTA	CAMRY	3.5 LEI AUTO	LEI	4	SA	A	1	2008
4	TOYOTA	CAMRY	3.5 LEI AUTO	LEI	4	SA	A	1	2009
4	TOYOTA	CAMRY	3.5 LEI AUTO	LEI	4	SA	A	1	2009
4	TOYOTA	CAMRY	3.5 LEI AUTO	LEI	4	SA	A	1	2009
4	TOYOTA	CAMRY	3.5 LEI AUTO	LEI	4	SA	A	1	2009
4	TOYOTA	CAMRY	3.5 LEI AUTO	LEI	4	SA	A	1	2010
4	TOYOTA	CAMRY	3.5 LEI AUTO	LEI	4	SA	A	1	2010
4	TOYOTA	CAMRY	3.5 LEI AUTO	LEI	4	SA	A	1	2011
4	TOYOTA	CAMRY	3.5 LEI AUTO	LEI	4	SA	A	1	2012
4	TOYOTA	COROLLA	(O)1.6 GLI	GLi	4	SA	A	1	2004
4	TOYOTA	COROLLA	(O)1.6 GLI	GLi	4	SA	M	1	2004
4	TOYOTA	COROLLA	(O)1.6 GLI ABS SR	GLi	4	SA	A	1	2004
4	TOYOTA	COROLLA	(O)1.6 GLI ABS SR	GLi	4	SA	A	1	2004
4	TOYOTA	COROLLA	(O)1.6 GLI S/AC	GLi	4	SA	A	1	2004
4	TOYOTA	COROLLA	(O)1.6 GLI S/AC	GLi	4	SA	M	1	2004
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2001
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2001
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2001
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2001
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2002
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2002
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2002
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2002
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2002
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2002
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2003
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2003
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2003
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2003
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2003
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	A	1	2004
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	1999
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	1999
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	1999
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	1999
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2000
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2000
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2000
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2001
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2001
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2001
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2001
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	M	1	2001
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	M	1	2001
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	M	1	2001
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	M	1	2002
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	M	1	2002
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	M	1	2002
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	M	1	2002
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	M	1	2002
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	M	1	2002
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	M	1	2003
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	M	1	2003
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	M	1	2003
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	M	1	2003
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	M	1	2003
4	TOYOTA	COROLLA	1.6 GLI	GLi	4	SA	M	1	2004
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2009
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2010
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2010
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2010
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2011
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2012
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2012
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2012
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2012
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2012
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2012
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2012
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2013
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2013
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2013
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2013
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2013
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2014
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2014
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2014
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2014
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2014
4	TOYOTA	COROLLA	1.6 GLI	GLI	4	SA	M	1	2014
4	TOYOTA	COROLLA	1.6 GLI	GLI	5	ES	M	1	1997
4	TOYOTA	COROLLA	1.6 GLI ABS SR	GLi	4	SA	A	1	2003
4	TOYOTA	COROLLA	1.6 GLI ABS SR	GLi	4	SA	A	1	2003
4	TOYOTA	COROLLA	1.6 GLI ABS SR	GLi	4	SA	A	1	2004
4	TOYOTA	COROLLA	1.6 GLI ABS SR	GLi	4	SA	M	1	2003
4	TOYOTA	COROLLA	1.6 GLI ABS SR	GLi	4	SA	M	1	2003
4	TOYOTA	COROLLA	1.6 GLI ABS SR	GLi	4	SA	M	1	2004
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2001
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2009
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2010
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2010
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2010
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2011
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2012
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2012
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2012
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2012
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2012
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2012
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2012
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2013
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2013
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2013
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2013
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2013
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2014
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2014
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2014
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2014
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2014
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI	4	SA	A	1	2014
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI AUTO	4	SA	A	1	1999
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI AUTO	4	SA	A	1	1999
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI AUTO	4	SA	A	1	1999
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI AUTO	4	SA	A	1	2000
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI AUTO	4	SA	A	1	2000
4	TOYOTA	COROLLA	1.6 GLI AUTO	GLI AUTO	4	SA	A	1	2001
4	TOYOTA	COROLLA	1.6 GLI AUTO SW	GLI AUTO SW	5	ES	A	1	1999
4	TOYOTA	COROLLA	1.6 GLI AUTO SW	GLI AUTO SW	5	ES	A	1	2000
4	TOYOTA	COROLLA	1.6 GLI AUTO SW	GLI AUTO SW	5	ES	A	1	2000
4	TOYOTA	COROLLA	1.6 GLI BASIC	GLI BASIC	4	SA	M	1	1999
4	TOYOTA	COROLLA	1.6 GLI BASIC DH AUTO	GLI BASIC DHAUTO	4	SA	A	1	1999
4	TOYOTA	COROLLA	1.6 GLI S/AC	GLi	4	SA	A	1	2003
4	TOYOTA	COROLLA	1.6 GLI S/AC	GLi	4	SA	A	1	2003
4	TOYOTA	COROLLA	1.6 GLI S/AC	GLi	4	SA	A	1	2004
4	TOYOTA	COROLLA	1.6 GLI S/AC	GLi	4	SA	M	1	2003
4	TOYOTA	COROLLA	1.6 GLI S/AC	GLi	4	SA	M	1	2003
4	TOYOTA	COROLLA	1.6 GLI S/AC	GLi	4	SA	M	1	2003
4	TOYOTA	COROLLA	1.6 GLI S/AC	GLi	4	SA	M	1	2004
4	TOYOTA	COROLLA	1.6 GLI SW DH AUTO	GLI SW DH AUTO	5	ES	A	1	1998
4	TOYOTA	COROLLA	1.6 GLI SW DH AUTO	GLI SW DH AUTO	5	ES	A	1	1999
4	TOYOTA	COROLLA	1.6 LEI	LEI	4	SA	M	1	1998
4	TOYOTA	COROLLA	1.6 LEI	LEI	4	SA	M	1	1999
4	TOYOTA	COROLLA	1.6 LEI	LEI	4	SA	M	1	1999
4	TOYOTA	COROLLA	1.6 LEI	LEI	4	SA	M	1	1999
4	TOYOTA	COROLLA	1.6 LEI	LEI	4	SA	M	1	1999
4	TOYOTA	COROLLA	1.6 LEI	LEI	4	SA	M	1	2000
4	TOYOTA	COROLLA	1.6 LEI	LEI	4	SA	M	1	2000
4	TOYOTA	COROLLA	1.6 LEI	LEI	4	SA	M	1	2000
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2001
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2011
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2012
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2012
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2012
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2012
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2012
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2012
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2013
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2013
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2013
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2013
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2013
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2013
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2014
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2014
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2014
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2014
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2014
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI	4	SA	A	1	2014
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI AUTO	4	SA	A	1	1999
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI AUTO	4	SA	A	1	1999
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI AUTO	4	SA	A	1	1999
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI AUTO	4	SA	A	1	2000
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI AUTO	4	SA	A	1	2000
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI AUTO	4	SA	A	1	2000
4	TOYOTA	COROLLA	1.6 LEI AUTO	LEI AUTO	4	SA	A	1	2001
4	TOYOTA	COROLLA	1.6 VVT-I AUTO SPORT	Sport	5	HA	A	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I AUTO SPORT	Sport	5	HA	A	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I AUTO SPORT	Sport	5	HA	A	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I AUTO SPORT	Sport	5	HA	A	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I AUTO SPORT	Sport	5	HA	A	1	2005
4	TOYOTA	COROLLA	1.6 VVT-I AUTO SPORT	Sport XLI Aut.	5	HA	A	1	2005
4	TOYOTA	COROLLA	1.6 VVT-I AUTO SPORT	Sport XLI Aut.	5	HA	A	1	2006
4	TOYOTA	COROLLA	1.6 VVT-I SPORT	Sport	5	HA	M	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I SPORT	Sport	5	HA	M	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I SPORT	Sport	5	HA	M	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I SPORT	Sport	5	HA	M	1	2005
4	TOYOTA	COROLLA	1.6 VVT-I SPORT	Sport XLI Mec.	5	HA	M	1	2005
4	TOYOTA	COROLLA	1.6 VVT-I SPORT MT	Sport XLI Mec.	5	HA	M	1	2006
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	A	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	A	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	A	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	A	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	A	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	A	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	A	1	2005
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	M	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	M	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	M	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	M	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	M	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	M	1	2004
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	M	1	2005
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	M	1	2005
4	TOYOTA	COROLLA	1.6 VVT-I XLI	XLi	4	SA	M	1	2005
4	TOYOTA	COROLLA	1.6 WAGON	WAGON	5	ES	M	1	1999
4	TOYOTA	COROLLA	1.6 WAGON AUTO	WAGON AUTO	5	ES	A	1	1999
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2008
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2009
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2009
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2009
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2009
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2009
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2010
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2010
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2010
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2011
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2012
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2012
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2012
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2012
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2012
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2013
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2013
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2013
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2013
4	TOYOTA	COROLLA	1.6 XLI	XLI	4	SA	M	1	2013
